year,hydro_generation,biofuel_generation,solar_generation,geothermal_generation,country,total_energy_consumption,renewable_share_pct,other_renewable_generation,solar_generation_alt,wind_generation,hydro_generation_alt,renewable_generation,decade,period,renewable_generation_lag_1,renewable_generation_lag_3,renewable_generation_lag_6,renewable_generation_lag_12,renewable_generation_rolling_mean_3,renewable_generation_rolling_std_3,renewable_generation_rolling_mean_6,renewable_generation_rolling_std_6,renewable_generation_rolling_mean_12,renewable_generation_rolling_std_12
-1.2973907949647177,-1.154697220842114,-0.5767281554603211,-0.3411933754859781,-1.1485391340571665,Germany,3.639245609855312,-0.6202624376625107,0.2380103999965207,-0.1815328472257255,0.8440220113348703,-0.0181094196069948,-1.0461314795996144,-0.8381721914410428,1990s,-1.2113532641277835,,,,-1.0934904283618243,-0.4187330568033182,-1.0212400990973058,-0.8701381908539056,-1.0190584330572243,-1.2190861847016397
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.3403095758935102,-0.9635409876763744,Germany,3.5547434096842534,-0.5945101612085547,0.2636841665966258,0.0167922818247419,3.0993093305037225,0.1200951442264028,-1.03810134806875,-0.8381721914410428,1990s,-1.0423644276129551,,,,-1.061470794699979,-0.4907290619458773,-0.985494200483212,-0.9656255339243052,-0.9709392523383746,-1.3016824446856896
-1.4542879702820626,-1.36916352692261,-0.5790817994817036,-0.341635275282212,-1.2424910722714957,India,3.1040650087719386,0.130315690846009,-0.5037166302116224,-0.379857976276193,-0.0541876608107976,2.490269371480558,-1.1061666614422412,-0.8381721914410428,1980s,,,,,-1.0726486992535456,,-0.9979729267269144,,-0.9877374335715364,
-1.2973907949647177,-1.154697220842114,-0.5767281554603211,-0.3411933754859781,-1.1485391340571665,India,3.273069409114057,0.1805855872785954,-0.474778275546906,-0.379857976276193,1.010397778708984,2.863536822946744,-0.9298159576931,-0.8381721914410428,1990s,-1.1066603087414,,,,-0.9752084573950472,-0.3664429601325754,-0.889193137326727,-0.8007865318264796,-0.8413040091047014,-1.1590972115543683
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.3403095758935102,-0.9635409876763744,India,3.4420738094561747,0.0888011435681907,-0.4625351257868763,-0.379857976276193,0.6954307953919168,2.6720781451357487,-0.9358883514290876,-0.8381721914410428,1990s,-0.9177939884078518,,,,-0.9449651905098302,-0.4644147203613618,-0.8554303290680503,-0.9307251730282116,-0.7958543565525457,-1.2714937391523746
-0.983596444330028,-0.795098310542904,-0.5659469473623755,-0.3389838765048084,-0.8734633561925332,India,3.5547434096842534,0.0779958092726877,-0.3957543112022013,-0.379857976276193,0.7766211388819955,2.705413731052411,-0.6623451381171878,-0.8381721914410428,1990s,-0.9242973401731156,-1.1265948000595238,,,-0.7814800605749628,-0.2409059989650083,-0.7541830207962283,-0.490773350276257,-0.6595607476933741,-0.8909367567920414
-0.8266992690126833,-0.7336231713519512,-0.5530398672451168,-0.3381000769123405,-0.7940400682175333,India,3.737831510054882,0.143155321357148,-0.3311995078291214,-0.379857976276193,2.020379877013343,3.175835765293242,-0.5919288577403109,-0.8381721914410428,1990s,-0.6313407539384264,-0.9084198261600313,,,-0.6570167041670772,-0.1393281401063594,-0.6760604649636219,-0.3354358115428108,-0.5543964203698063,-0.7565702604381653
-1.4542879702820626,-1.36916352692261,-0.5790817994817036,-0.341635275282212,-1.2424910722714957,Indonesia,0.1887391028704031,-0.3662560979640267,0.0449134707324369,-0.379857976276193,-0.4447135996187594,-0.482474769102452,-1.226957520252802,-0.8381721914410428,1980s,,,,,-1.2061314724614085,,-1.146989674644991,,-1.1883356588565497,
-1.2973907949647177,-1.154697220842114,-0.5767281554603211,-0.3411933754859781,-1.1485391340571665,Indonesia,0.2450739029844424,-0.3579361474457403,0.0066746607139276,-0.379857976276193,-0.4447135996187594,-0.4369823921534428,-1.0646085207698526,-0.8381721914410428,1990s,-1.2360236996918084,,,,-1.1164276865462308,-0.4058901670957606,-1.04684666643671,-0.8531048372241786,-1.0535285985633835,-1.2043523858591696
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.3403095758935102,-0.9635409876763744,Indonesia,0.3154924031269916,-0.2964115528734989,0.023931459126704,-0.379857976276193,-0.4447135996187594,-0.3260063605030783,-1.0581002756956084,-0.8381721914410428,1990s,-1.0621527851430643,,,,-1.0841290615903054,-0.4821163465311987,-1.0107893090902105,-0.9542026041389552,-1.0049901490721105,-1.2918016453253522
-0.983596444330028,-0.795098310542904,-0.5659469473623755,-0.3389838765048084,-0.8734633561925332,Indonesia,0.4704131034405998,-0.3543046360817337,0.0270676859094228,-0.379857976276193,-0.4447135996187594,-0.3634431730545738,-0.7877569684984026,-0.8381721914410428,1990s,-1.0551826496524233,-1.276033060911487,,,-0.922346102681291,-0.2337810784073094,-0.909381637882587,-0.4979244731268606,-0.8684806683678429,-0.8971224562067887
-0.8266992690126833,-0.7336231713519512,-0.5530398672451168,-0.3381000769123405,-0.7940400682175333,Indonesia,0.4704131034405998,-0.3879976452196746,0.2847819618556532,-0.379857976276193,-0.4447135996187594,-0.4085092745266247,-0.7380740192277685,-0.8381721914410428,1990s,-0.7656530669989321,-1.0751805098766645,,,-0.8020645647043084,-0.1770811100832418,-0.8362785056629958,-0.3715903037738277,-0.7700732155754391,-0.7878437857440558
-0.6698020936953385,-0.3818549564800564,-0.5481807312009723,-0.3372162773198727,-0.9063949634016792,Indonesia,0.6394175037827179,-0.3861349569439704,0.591165644760671,-0.379857976276193,-0.4447135996187594,-0.3931157177219138,-0.4781029857848498,-0.8381721914410428,1990s,-0.7124441168072111,-1.067128734811312,,,-0.5884180259052316,-0.2006823039886628,-0.7340897595166469,-0.0116991791394945,-0.6325122943538339,-0.4765390626213922
-0.5129049183779937,-0.2781330761225198,-0.5367921310975088,-0.3358905779311709,-0.6845909030812527,Indonesia,0.709836003925267,-0.3892783569474949,0.6567797376755276,-0.379857976276193,-0.4447135996187594,-0.3667536313861091,-0.3925025021080791,-0.8381721914410428,1990s,-0.4340229285962568,-0.7326693720885242,-1.432299711770411,,-0.4428229513107252,-0.1462324949517978,-0.5625152790298642,0.029547678153758,-0.5139463045076108,-0.2962990998340672
-0.3560077430606489,-0.190741400463939,-0.5168241189161027,-0.3336810789500012,-0.6652193694288134,Indonesia,0.7661708040393064,-0.4957500911059637,0.8508482428129096,-0.379857976276193,-0.4447135996187594,-0.5135804727656658,-0.3275003937347922,-0.8381721914410428,1990s,-0.3423473751275206,-0.6712033505194258,-1.1553462934187069,,-0.2915849446257995,-0.5623226326341738,-0.4109565476319647,0.0176439962719304,-0.4115281300390266,-0.181401664533345
-0.1991105677433041,-0.1514764543533072,-0.4865304426408894,-0.3301458805801298,-0.3775520946900945,Indonesia,0.7239197039537769,-0.3370415441039084,1.131809862711941,-0.379857976276193,-0.4447135996187594,-0.2903748915897367,-0.2737485981654666,-0.8381721914410428,1990s,-0.2727320644914552,-0.3495762051199046,-1.1442437875423348,,-0.2163094073728514,-0.6263500982934135,-0.2496839461556409,-0.3203226134187616,-0.3219511072971302,-0.1033564085868771
-0.0422133924259593,-0.1302137475524469,-0.4451518622649719,-0.3186564858780474,-0.0569532127422297,Indonesia,0.8225056041533457,-0.353808721545347,1.4611539474724644,-0.379857976276193,-0.4447135996187594,-0.2895670027928937,-0.2381949239625927,-0.8381721914410428,1990s,-0.2151655018145025,-0.243674255794373,-0.6830613762233514,,-0.1594690038835119,-0.6841421684078909,-0.1366870556867863,-0.4927171688444052,-0.2443850655257953,-0.0542372181888856
0.1146837828913854,0.0358471565449632,-0.3705944935876303,-0.3018642936211579,0.2646142458882575,Indonesia,0.9915100044954636,-0.3660726717219643,1.930163322537559,-0.379857976276193,-0.4447135996187594,-0.3076194466820547,-0.0869569005432385,0.7285275733746228,1990s,-0.1770885819141061,-0.163255901933265,-0.5983065414038025,,-0.0708629265018022,-0.4680898969677269,-0.0028091605993678,-0.7471212060567708,-0.1580890272753735,0.0443798380967965
0.2715809582087303,-0.1248075023108139,-0.316612529097213,-0.2872816003454381,0.2249026019007579,Indonesia,1.0337611045809931,-0.3269797616414867,2.5152231567070107,-0.379857976276193,-0.4447135996187594,-0.2262846961890785,-0.1851141739706598,0.7285275733746228,2000s,-0.0151171898500043,-0.0967560448526232,-0.1548183362793644,,-0.0382137430020251,-0.5575625017996925,0.0574330359029976,-0.8915427377143951,-0.0997598680255429,0.0509561863847679
0.4284781335260751,0.0784004373901967,-0.2072819681039626,-0.2757922056433558,0.2946401230495382,Indonesia,1.1182633047520525,-0.3712156252293595,2.620284236892146,-0.379857976276193,-0.4447135996187594,-0.3117382900566228,-0.0069677997043965,0.7285275733746228,2000s,-0.1202406889463401,-0.0527702723190626,-0.0087912794921697,-1.4512592103149835,0.0469605770052779,-0.5077707908764172,0.13670383521056,-0.8242600865211239,0.0690772548176276,-0.0791996325090939
0.5853753088434199,0.1207865147743489,-0.1208804553190189,-0.2567905144052966,0.4689839259214896,Indonesia,1.1182633047520525,-0.4189759129457769,2.649783898122855,-0.379857976276193,-0.4447135996187594,-0.353125222278186,0.050599129418933,0.7285275733746228,2000s,0.0705487407136257,0.1343361645175362,0.1020967221055269,-1.0179439913507675,0.097630416681393,-0.3736519968992702,0.2144458678507793,-0.7717518452433062,0.2234133511463165,-0.1903634529723747
0.7422724841607646,0.5886496661238091,0.0324860260742905,-0.2280670276500909,0.7024109064333791,Indonesia,1.2731840050656604,-0.3978300287608294,2.8328730924847805,-0.379857976276193,-0.4447135996187594,-0.3245910663700339,0.4448980881593828,0.7285275733746228,2000s,0.1322011971273608,0.0128993904486531,0.1937926584702606,-1.000573255168836,0.3297003617422925,0.1166833977183093,0.3622086941009885,-0.1674423383712436,0.4314166770081105,-0.1762494543142967
0.8991696594781095,0.9377704928619144,0.1804619034186271,-0.1723876533246152,0.8748175559400863,Indonesia,1.31543510515119,-0.3873574028940382,2.8074006887599707,-0.379857976276193,-0.4447135996187594,-0.2724355918318289,0.750360021993858,0.7285275733746228,2000s,0.5544835689323045,0.2332959056285394,0.2544441662516982,-0.2790174111122144,0.608667989103055,0.5344844990798827,0.5654680641054017,0.444996585650668,0.644280148639802,0.1142199287139736
1.0560668347954545,1.229930673858266,0.4016285174278898,-0.1016836859271857,1.0036382547288054,Indonesia,1.3717699052652292,-0.4190570515248581,2.8371017128659743,-0.379857976276193,-0.4447135996187594,-0.3271219219375396,1.0292326138621024,0.7285275733746228,2000s,0.8816241485772442,0.3045157136131024,0.5124432158555996,-0.1464118631226572,0.9691552885115272,0.3012007979767709,0.7949707118151389,1.056857371363623,0.8888616906698573,0.4410524606002336
1.2129640101127992,1.345217460273938,0.6884693920337924,-0.0155132256615685,1.263216805671488,Indonesia,1.3576862052367191,-0.4035495296222913,3.020845336572608,-0.379857976276193,-0.4444558524965686,-0.2445961805892666,1.2053700594150152,0.7285275733746228,2000s,1.1802883395801749,0.7923287089849096,0.3449953566240292,0.547460015604275,1.2492810879570309,0.0508356118390207,1.080871814667436,1.1981849427298814,1.1218413138160317,0.807442906040351
1.369861185430144,1.6792899755147108,1.069759723497753,0.1811321836625322,1.5169838965184383,Indonesia,1.399937305322249,-0.3812567024393151,3.6740639869934566,-0.3600254633711463,-0.4412340134691846,-0.2325746166436146,1.5722070665101897,0.7285275733746228,2000s,1.3689262667746749,1.170235618482852,0.648897736540977,0.7759307326765923,1.5520148757479717,0.2404176537091699,1.4055700924379502,1.427547418334952,1.393741892321599,1.2709832879490215
1.5267583607474886,1.8276273127374865,1.4978951633872937,0.5399548182044869,1.722322153234292,Indonesia,1.5548580056358572,-0.3741717077245307,4.172411932989023,-0.3600254633711463,-0.3974170026967611,-0.2397404116229836,1.8199853756749311,0.7285275733746228,2000s,1.7617977111143162,1.51524711635976,0.7471019623476833,0.9494236578723813,1.8432948412683543,0.3687565126309368,1.7693782299416303,1.2354258445444413,1.6909372805670069,1.6890476463129738
1.6836555360648335,2.3623997157630465,1.9833532237976008,1.0781887700174189,1.82595985827484,Indonesia,1.639360205806916,-0.3049085095605504,4.211549324838536,-0.2767289091699499,-0.3978036233800472,0.0615986358761217,2.3849693883976775,2.2952273381902883,2000s,2.0271608569114643,1.7331582546158055,1.419742045276892,1.0928891004745591,2.2778094815792342,0.7964552427430986,2.1682813681668387,1.6680513317269028,2.058883245800982,2.284343570105166
1.8405527113821785,-0.2207265544845482,2.701822042324773,2.471940727339248,1.9412204835068532,Indonesia,1.6816113058924456,-0.4016868103816033,4.296423776775354,-0.2271476269073331,-0.3842718994650341,-0.1883764497573613,0.7336865171645317,2.2952273381902883,2010s,2.6322418078897925,2.1869962759384025,1.940833810678655,1.1877831138116643,1.9689338778550096,2.4805102901373752,2.164853085195582,1.68932316891394,2.1933841055220107,2.0370377198159995
1.9974498866995232,3.017948752176455,3.377773420465681,4.0305213086563345,2.0361409984038032,Indonesia,1.6675276058639357,-0.3931440255186045,4.350681003523576,0.217100662165714,-0.3853028879537971,-0.1695086733785117,3.3774516270049753,2.2952273381902883,2010s,0.8637673244351753,2.493539005769392,2.4165664474579867,1.591442744868124,2.542638754897166,4.457706032383459,2.6476765430075413,3.474271914122707,2.6728313978169447,3.096335622253425
2.154347062016868,0.5999637669903228,4.298883396833815,5.825076381162341,2.1785217707492297,Indonesia,1.5689417056643669,-0.3044561524346361,4.298754552056893,0.7109302335013781,-0.4434248640078057,0.0351268791323919,1.9400303716368752,2.2952273381902883,2010s,3.695160551150411,3.1925176296639743,2.7170417679156262,1.329457512045051,2.3787419875135876,4.410179657971165,2.798731972794486,3.1851797429917026,2.966934933824565,2.8304076185652725
-1.4542879702820626,-1.36916352692261,-0.5790817994817036,-0.341635275282212,-1.2424910722714957,Iran,-0.2337718979848918,-0.4737679252832708,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.4383803176698474,-1.2274478262899855,-0.8381721914410428,1980s,,,,,-1.206673296654135,,-1.1475945532911496,,-1.1891499135267625,
-1.2973907949647177,-1.154697220842114,-0.5767281554603211,-0.3411933754859781,-1.1485391340571665,Iran,-0.1211022977568132,-0.5570293088253242,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.5264143917238681,-1.070466144553191,-0.8381721914410428,1990s,-1.2365488027683,,,,-1.1199351509558555,-0.42101159017002,-1.0507623098354786,-0.8731601793219157,-1.0587996243213325,-1.2217001954924576
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.3403095758935102,-0.9635409876763744,Iran,-0.0647674976427738,-0.4628612529176216,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.3479146372862625,-1.0612351881384932,-0.8381721914410428,1990s,-1.0684261247234446,,,,-1.0876221407180813,-0.4910973614851837,-1.014688893128902,-0.9661140046997708,-1.010239556594689,-1.3021049704138925
-0.983596444330028,-0.795098310542904,-0.5659469473623755,-0.3389838765048084,-0.8734633561925332,Iran,0.0197347025282851,-0.3945451703898824,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.2819635186742032,-0.7866280904729938,-0.8381721914410428,1990s,-1.0585400469582924,-1.2766396505342732,,,-0.9252427426934566,-0.2207117386544656,-0.9119581585631024,-0.4917644687674126,-0.871949040098822,-0.8917940712584219
-0.8266992690126833,-0.7336231713519512,-0.5530398672451168,-0.3381000769123405,-0.7940400682175333,Iran,0.1605717028133834,-0.5427979571196281,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.4624482578706366,-0.7435975057895846,-0.8381721914410428,1990s,-0.7644440724543589,-1.08242735884791,,,-0.8048381226571191,-0.1767270912909554,-0.8397025604432079,-0.3726872549744337,-0.7746824915245211,-0.7887926451807277
-0.6698020936953385,-0.3818549564800564,-0.5481807312009723,-0.3372162773198727,-0.9063949634016792,Iran,0.2169065029274228,-0.511332961135651,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.3916339265994487,-0.4825833352706554,-0.8381721914410428,1990s,-0.7183596054339305,-1.071007139750237,,,-0.5916871861175581,-0.207738958818283,-0.7378643548853567,-0.0150808284295288,-0.6375934489402196,-0.4794641789242788
-0.5129049183779937,-0.2781330761225198,-0.5367921310975088,-0.3358905779311709,-0.6845909030812527,Iran,0.1746554028418933,-0.5177020660695024,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.3672682386848353,-0.3973329792869372,-0.8381721914410428,1990s,-0.4388212486664513,-0.7312727633509735,-1.433136131665014,,-0.4482872866299252,-0.1444578907192866,-0.5671822683475158,0.0284202239794726,-0.5194475809081083,-0.3002734308845667
-0.3560077430606489,-0.190741400463939,-0.5168241189161027,-0.3336810789500012,-0.6652193694288134,Iran,0.3295761031555015,-0.598575368134937,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.5098397689876545,-0.3329461859002788,-0.8381721914410428,1990s,-0.347520671467318,-0.6780368165098574,-1.1653388953773298,,-0.297020660606341,-0.5642156058599229,-0.4155388591726893,0.0111814803307238,-0.4174722300386236,-0.1863309383515718
-0.1991105677433041,-0.1514764543533072,-0.4865304426408894,-0.3301458805801298,-0.3775520946900945,Iran,0.3577435032125212,-0.5664683957862335,-0.5226378614301196,-0.379857976276193,-0.4447135996187594,-0.4330704834399826,-0.2863972869418431,-0.8381721914410428,1990s,-0.2785643447473923,-0.3551191381014296,-1.149591678321184,,-0.2247539950283546,-0.6413284180922378,-0.2562224101508347,-0.33695197948446,-0.3295687257463764,-0.1137171726301355
-0.0422133924259593,-0.1302137475524469,-0.4451518622649719,-0.3186564858780474,-0.0569532127422297,Iran,0.5689990036401686,-0.6327608030877623,-0.5226378614301196,-0.379857976276193,0.006343864215011,-0.5494402149262725,-0.2569616820971119,-0.8381721914410428,1990s,-0.2287118685454043,-0.2496503546134547,-0.6811356074841857,,-0.173047129646351,-0.7106320961094607,-0.1473163135101267,-0.5112407777440727,-0.2543575307983634,-0.0713723095406815
0.1146837828913854,0.0358471565449632,-0.3705944935876303,-0.3018642936211579,0.2646142458882575,Iran,0.5267479035546392,-0.6680175232616585,-0.5226378614301196,-0.379857976276193,0.0256748983793154,-0.617028945964365,-0.109682049614056,0.7285275733746228,1990s,-0.1971872176331801,-0.169993247111412,-0.6077291340245555,,-0.0908060385494329,-0.4860455965581452,-0.0169752972769498,-0.7853669442730238,-0.1705857969991813,0.0196315371578208
0.2715809582087303,-0.1248075023108139,-0.316612529097213,-0.2872816003454381,0.2249026019007579,Iran,0.6675849038397376,-0.6669955033297308,-0.5226378614301196,-0.379857976276193,-0.0104096987273861,-0.6001069508953566,-0.2128951037062326,0.7285275733746228,2000s,-0.039455143670376,-0.1124045638830567,-0.1624614268401689,,-0.0637309343797554,-0.5620931369928466,0.0384760059304338,-0.9340398269980776,-0.1150599056555756,0.0202829856003203
0.4284781335260751,0.0784004373901967,-0.2072819681039626,-0.2757922056433558,0.2946401230495382,Iran,0.7380034039822867,-0.602468915513081,-0.5226378614301196,-0.379857976276193,-0.0542267094998095,-0.4070671830993361,-0.0236643973199504,0.7285275733746228,2000s,-0.1499932323899216,-0.0759878545522537,-0.0170316577588381,-1.4525678544614722,0.0222059454486511,-0.4857854430077434,0.1153069811551521,-0.8447662534519675,0.0515343920260695,-0.1086793091036998
0.5853753088434199,0.1207865147743489,-0.1208804553190189,-0.2567905144052966,0.4689839259214896,Iran,0.8084219041248358,-0.5776538252572442,-0.5226378614301196,-0.379857976276193,-0.0890225709955575,-0.3288587836015141,0.0387236897600612,0.7285275733746228,2000s,0.0526671848893558,0.1062213983159761,0.0928066694370911,-1.0335781963065782,0.0768723604591017,-0.3412191287614835,0.1917269971444972,-0.7634809178351267,0.2050376692734876,-0.2186624391467355
0.7422724841607646,0.5886496661238091,0.0324860260742905,-0.2280670276500909,0.7024109064333791,Iran,0.9915100044954636,-0.5569519892609053,-0.5226378614301196,-0.379857976276193,0.1519709882527712,-0.2124890521152241,0.4359477347560024,0.7285275733746228,2000s,0.119482957035137,-0.0214702122300192,0.172215084198531,-1.0089404473039802,0.3158786956151744,0.1300298579416023,0.3402502478112311,-0.1381489267606646,0.4122361831739213,-0.1945544082163162
0.8991696594781095,0.9377704928619144,0.1804619034186271,-0.1723876533246152,0.8748175559400863,Iran,1.230932904980131,-0.5302904776674934,-0.5226378614301196,-0.379857976276193,0.4689999485473641,-0.0876831354039153,0.7445691722848291,0.7285275733746228,2000s,0.5448980085855427,0.2126394541852515,0.2224296922895066,-0.2760043957544248,0.5988635405281121,0.5465542022965306,0.5461776283117623,0.4844694510135802,0.6241420181125632,0.1126857644547853
1.0560668347954545,1.229930673858266,0.4016285174278898,-0.1016836859271857,1.0036382547288054,Iran,1.3295188051796998,-0.4933286809851706,-0.5226378614301196,-0.3600254633711463,1.1700721209061389,0.1138424422360946,1.0340305763979512,0.7285275733746228,2000s,0.8754223220299305,0.28982383157046,0.4736760676886288,-0.1611542440218424,0.9654926180636098,0.3283915306109957,0.781339375041351,1.1108324407535852,0.8701519687102244,0.4590731299864706
1.2129640101127992,1.345217460273938,0.6884693920337924,-0.0155132256615685,1.263216805671488,Iran,1.484439505493308,-0.5170790505964912,-0.5226378614301196,-0.3600254633711463,1.3711148762149048,0.08654890180221,1.2049081626366211,0.7285275733746228,2000s,1.185426813711432,0.7812556422000357,0.2976034818372463,0.5355018044378306,1.2487452069083416,0.0638693551466405,1.0728576157682004,1.236333252017551,1.1036877145695465,0.8344936483379007
1.369861185430144,1.6792899755147108,1.069759723497753,0.1811321836625322,1.5169838965184383,Iran,1.6816113058924456,-0.656116197816718,-0.5226378614301196,-0.3401929504660995,2.0786307266284476,-0.4355517143885176,1.5471001479947823,0.7285275733746228,2000s,1.3684315891632188,1.1630713800802626,0.620414778227728,0.7630380183197145,1.544363769653451,0.1776483989173662,1.395826625444276,1.4200959433726466,1.3727821907292486,1.285596243243777
1.5267583607474886,1.8276273127374865,1.4978951633872937,0.5399548182044869,1.722322153234292,Iran,1.6675276058639357,-0.6674593649792736,-0.521782069210116,-0.3203604375610528,2.470406352358351,-0.4710333169525676,1.7917342460213843,0.7285275733746228,2000s,1.7349089535754494,1.521182989190291,0.7268434845102553,0.9348886460636432,1.8234698435375416,0.3111353244283387,1.7562677144643903,1.1896729580880336,1.6668214969994557,1.6938637203163558
1.6836555360648335,2.3623997157630465,1.9833532237976008,1.0781887700174189,1.82595985827484,Iran,1.6675276058639357,-0.6280950612665699,-0.5175031081100986,-0.2410303859408658,1.733249582892875,-0.2959080366049696,2.351237971087751,2.2952273381902883,2000s,1.9969047434426948,1.7325868119426098,1.4044735128041534,1.059129302975336,2.2457293957079933,0.7791040345544604,2.150075553274744,1.593348868378854,2.0318497759879355,2.2743409631993003
1.8405527113821785,-0.2207265544845482,2.701822042324773,2.471940727339248,1.9412204835068532,Iran,1.723862405977975,-0.628638434801381,-0.5115629032888979,-0.2410303859408658,2.2874058956029355,-0.2744702012096276,0.7109456649990794,2.2952273381902883,2010s,2.5961164705278073,2.1559348671924092,1.9309551195429884,1.1376939729102342,1.9377253510324577,2.4589664989452387,2.1431621359313833,1.6370149471101507,2.1658006518928783,2.025313889125258
1.9974498866995232,3.017948752176455,3.377773420465681,4.0305213086563345,2.0361409984038032,Iran,1.8646994062630733,-0.6098024455090887,-0.5112608589759554,-0.2410303859408658,3.2024081793800123,-0.1842526439208961,3.3575834148116246,2.2952273381902883,2010s,0.8394125530709069,2.4585876880612325,2.4247513585424945,1.5307885186211063,2.514518141296907,4.459379274381253,2.620913916992967,3.457608552779661,2.645643322111425,3.081394739889946
2.154347062016868,0.5999637669903228,4.298883396833815,5.825076381162341,2.1785217707492297,Iran,1.9210342063771129,-0.5939677785532235,-0.5129221026971387,-0.2410303859408658,2.3776173883696896,-0.0789492024650722,1.9161310826796416,2.2952273381902883,2010s,3.67388229113336,3.1507862901528214,2.7162538117710904,1.2553092284723917,2.354243115304404,4.416198961652915,2.7671503232260832,3.186823497247405,2.940284047121448,2.8055106464814656
-1.4542879702820626,-1.36916352692261,-0.5790817994817036,-0.341635275282212,-1.2424910722714957,Italy,0.8647567042388752,-0.1792136722046321,1.124007051294262,0.4134425399256768,-0.4199802888721862,0.7647685692747578,-1.1709537999368242,-0.8381721914410428,1980s,,,,,-1.144243247049763,,-1.077899245493486,,-1.0953298882596016,
-1.2973907949647177,-1.154697220842114,-0.5767281554603211,-0.3411933754859781,-1.1485391340571665,Italy,0.9070078043244048,-0.0268562704458543,1.1345786022472464,0.6117676689761443,-0.4076136334988996,1.2914346504107894,-0.9884982920628652,-0.8381721914410428,1990s,-1.1760453930777677,,,,-1.043429876659454,-0.3492438058579885,-0.9653537818265724,-0.7779755225005277,-0.9438273183077104,-1.139365758188912
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.3403095758935102,-0.9635409876763744,Italy,0.8929241042958949,-0.0204313459679663,1.2674780999419075,1.4050681851780142,-0.4199802888721862,1.2894992902709326,-0.9861827724268102,-0.8381721914410428,1990s,-0.980641010423518,,,,-1.008972480091465,-0.4408824934078616,-0.92688642716434,-0.8995146937263387,-0.8920446617643314,-1.2444967699232303
-0.983596444330028,-0.795098310542904,-0.5659469473623755,-0.3389838765048084,-0.8734633561925332,Italy,0.8929241042958949,-0.0136618431509298,1.3817515316717868,1.8017184432789493,-0.395246978125613,1.2510402105686402,-0.7154205329556289,-0.8381721914410428,1990s,-0.9781611582651512,-1.206747200642997,,,-0.841173237765104,-0.2377562432540786,-0.824144550656725,-0.4678050922557887,-0.7537391465935802,-0.8710692837863188
-0.8266992690126833,-0.7336231713519512,-0.5530398672451168,-0.3381000769123405,-0.7940400682175333,Italy,0.8647567042388752,0.0376987535475373,1.2715053574478066,1.8017184432789493,-0.3581470120057532,1.4114766037009114,-0.6587315837890755,-0.8381721914410428,1990s,-0.6881829116972407,-0.9810195748273072,,,-0.7197010911543844,-0.166028371125632,-0.7485122688847704,-0.3360348485398976,-0.6519270905013957,-0.7570884256102235
-0.6698020936953385,-0.3818549564800564,-0.5481807312009723,-0.3372162773198727,-0.9063949634016792,Italy,1.0337611045809931,-0.0999156724007359,1.3168120043891682,2.1983687013798843,-0.3334137012591801,1.0702577236583826,-0.4145681286678272,-0.8381721914410428,1990s,-0.6274707455133579,-0.9781548942480977,,,-0.509142365639022,-0.2263292921002593,-0.647887660592281,-0.0020654911126391,-0.5164717264199707,-0.4682059519149321
-0.5129049183779937,-0.2781330761225198,-0.5367921310975088,-0.3358905779311709,-0.6845909030812527,Italy,1.0337611045809931,-0.0246094925117389,1.5609644906842846,2.396693830430352,-0.036613998075014,1.2814104773787085,-0.3205465571011772,-0.8381721914410428,1990s,-0.3659790000975125,-0.6431772430467436,-1.3367621856303022,,-0.3636874477098124,-0.1677858473518891,-0.4730332014314662,0.0166307813083545,-0.3974118545820556,-0.2880600879791468
-0.3560077430606489,-0.190741400463939,-0.5168241189161027,-0.3336810789500012,-0.6652193694288134,Italy,1.0760122046665228,-0.0370693478188692,1.727592269990848,2.5950189594808193,1.0759944213065236,1.2598733927454249,-0.2502945381267013,-0.8381721914410428,1990s,-0.2652847137904354,-0.5730436414116965,-1.0255087947025912,,-0.2132364669189995,-0.5348820608460794,-0.3212491953185997,0.0159173653863087,-0.2935334482062652,-0.1689967616939471
-0.1991105677433041,-0.1514764543533072,-0.4865304426408894,-0.3301458805801298,-0.3775520946900945,Italy,1.1323470047805622,-0.0489381538378774,1.9989287444507815,2.793344088531287,2.5451530177936617,1.240867163679647,-0.2063648742994989,-0.8381721914410428,1990s,-0.1900469061852787,-0.2709730836209812,-1.0215587175200502,,-0.1365431694911091,-0.6338063145971222,-0.1609087960925705,-0.3306341389727497,-0.2046330987567156,-0.0955330840949993
