year,hydro_generation,biofuel_generation,solar_generation,geothermal_generation,country,total_energy_consumption,renewable_share_pct,other_renewable_generation,solar_generation_alt,wind_generation,hydro_generation_alt,renewable_generation,decade,period,renewable_generation_lag_1,renewable_generation_lag_3,renewable_generation_lag_6,renewable_generation_lag_12,renewable_generation_rolling_mean_3,renewable_generation_rolling_std_3,renewable_generation_rolling_mean_6,renewable_generation_rolling_std_6,renewable_generation_rolling_mean_12,renewable_generation_rolling_std_12
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.34030957589351024,-0.9635409876763745,Nigeria,-0.19152079789936238,-0.6989559689864946,-0.37141434208361873,-0.34019295046609954,0.1609921375294466,-0.7467873996489496,-1.080128166310802,-0.8381721914410428,1990s,-1.0807523951324292,,,,-1.1044020710608147,-0.4916494082482418,-1.033421577428712,-0.9668461769716997,-1.035456475349567,-1.3027382971918795
-0.9835964443300281,-0.795098310542904,-0.5659469473623755,-0.33898387650480843,-0.8734633561925332,Nigeria,-0.1633533978423427,-0.5717863097091342,-0.41231946841091477,-0.34019295046609954,0.00376639299310374,-0.5827102367963506,-0.808249096458318,-0.8381721914410428,1990s,-1.078773860556348,-1.2953838438097716,,,-0.9444059796530009,-0.23573177195798387,-0.9326759992391753,-0.507453008946422,-0.8998382681850682,-0.9053646105752433
-0.8266992690126833,-0.7336231713519512,-0.5530398672451168,-0.33810007691234056,-0.7940400682175333,Nigeria,-0.19152079789936238,-0.5648570073455017,-0.39711596018982015,-0.3794613260180921,0.16872455119516833,-0.6186255952524226,-0.7577528705740526,-0.8381721914410428,1990s,-0.7875995221097599,-1.0966664445674226,,,-0.8249760049939061,-0.17242532058327303,-0.8597694589104778,-0.37911167890030895,-0.8016954566827856,-0.7943497522460915
-0.6698020936953385,-0.38185495648005646,-0.5481807312009723,-0.3372162773198727,-0.9063949634016791,Nigeria,-0.17743709787085254,-0.6278758353746303,-0.3349096933106945,-0.34019295046609954,0.3955420187230073,-0.686965189452714,-0.499667891694832,-0.8381721914410428,1990s,-0.7335195770302138,-1.0943808770362005,,,-0.6111589221569436,-0.20380187612618805,-0.758099570640359,-0.020251054098542897,-0.6648329936586721,-0.48393640832979545
-0.5129049183779937,-0.27813307612251986,-0.5367921310975088,-0.3358905779311709,-0.6845909030812527,Nigeria,-0.13518599778532303,-0.6303193526359205,-0.290365942847262,-0.3005279246560061,0.7022610941299711,-0.6828107811062221,-0.41542540753668994,-0.8381721914410428,1990s,-0.45711829675169785,-0.7580215220247071,-1.4589822977960796,,-0.4664592434579202,-0.15260599910194408,-0.5880222952191722,0.0233296955625491,-0.5470880795695792,-0.30529103515144557
-0.3560077430606489,-0.190741400463939,-0.5168241189161027,-0.3336810789500012,-0.6652193694288134,Nigeria,-0.09293489769979353,-0.6306202633292547,-0.2672001176340811,-0.3005279246560061,0.8002050005624468,-0.6783701121527053,-0.3451412297205397,-0.8381721914410428,1990s,-0.36689712008240427,-0.695549342837976,-1.1849730172438635,,-0.31447051787245445,-0.5550209379718601,-0.4365198538831217,0.02028892288334526,-0.44418921570370595,-0.1865908112905909
-0.1991105677433041,-0.15147645435330723,-0.48653044264088946,-0.3301458805801298,-0.37755209469009454,Nigeria,-0.07885119767128371,-0.6276011194060811,-0.24808033607624963,-0.24103038594086582,1.2151778672895157,-0.6685691784465408,-0.3017678454549073,-0.8381721914410428,1990s,-0.2916248713212777,-0.37625555872627375,-1.1818214728030072,,-0.24157248775606793,-0.6347505872909076,-0.2764791509351106,-0.32846368035394097,-0.35615337902456434,-0.11344299687317906
-0.04221339242595931,-0.13021374755244694,-0.4451518622649719,-0.31865648587804746,-0.05695321274222972,Nigeria,-0.0366000975857542,-0.6511040626954631,-0.2017019654355618,-0.17082329025700033,1.2280652233990519,-0.6984039717980978,-0.26759052183811705,-0.8381721914410428,1990s,-0.24517327621839793,-0.2720336793025543,-0.7180191825903388,,-0.18711635116253678,-0.7084246977070932,-0.16531292622064928,-0.5070904166502498,-0.2800488576093025,-0.06804944581676288
0.11468378289138549,0.03584715654496328,-0.3705944935876303,-0.30186429362115796,0.26461424588825755,Nigeria,0.01973470252828514,-0.6311021657976289,-0.1391964521806459,-0.06928082418316096,1.7084616813058213,-0.6786149103980876,-0.11751820174060865,0.7285275733746228,1990s,-0.2085703865608992,-0.18508053233695532,-0.6318769678736053,,-0.10326962821257275,-0.47277200581954243,-0.033672600132186634,-0.7668068475718081,-0.19512459889308265,0.027085956966417444
0.2715809582087303,-0.12480750231081393,-0.316612529097213,-0.2872816003454381,0.22490260190075798,Nigeria,0.07606950264232448,-0.6653729175380092,-0.06499935731963634,0.5770211063665024,1.7493040660481678,-0.7128181401002802,-0.2214254763040878,0.7285275733746228,2000s,-0.047847427830586584,-0.13142048574282264,-0.19160620948599727,,-0.07367488805330244,-0.557025203619144,0.023537551202507844,-0.9155679214347253,-0.13873434485188074,0.029560538416023168
0.4284781335260751,0.07840043739019678,-0.20728196810396268,-0.2757922056433558,0.29464012304953824,Nigeria,0.11832060272785398,-0.6134056470334871,0.09612905084046616,0.8016838125548719,2.1917291328572492,-0.6595723600811928,-0.040172763069098366,0.7285275733746228,2000s,-0.15912900587638767,-0.08913748641521689,-0.04789578298295574,-1.4930061967759398,0.01009622237709275,-0.5009070801933693,0.10069422966429652,-0.846491487524064,0.02767209292109484,-0.1006442877610175
